Reg_com,dep_com,siren,insee,nom_com,ptot_2023,pmun_2023,pcap_2023
32,02,210201372,02150,Cerny-en-Laonnois,62,62,0
32,02,210201380,02151,Cerny-lès-Bucy,119,116,3
32,02,210201398,02152,Cerseuil,88,87,1
32,02,200086338,02153,Cessières-Suzy,796,775,21
32,02,210201414,02154,Chacrise,372,365,7
32,02,210201422,02155,Chaillevois,178,177,1
32,02,210201430,02156,Chalandry,259,258,1
32,02,210201448,02157,Chambry,857,834,23
32,02,210201455,02158,Chamouille,273,271,2
32,02,210201463,02159,Champs,304,302,2
32,02,210201471,02160,Chaourse,545,527,18
32,02,210201497,02162,La Chapelle-sur-Chézy,306,298,8
32,02,210201505,02163,Charly-sur-Marne,2626,2585,41
32,02,210201513,02164,Le Charmel,334,327,7
32,02,210201521,02165,Charmes,1684,1655,29
32,02,210201539,02166,Chartèves,368,359,9
32,02,210201547,02167,Chassemy,902,888,14
32,02,210201554,02168,Château-Thierry,15618,15306,312
32,02,210201562,02169,Châtillon-lès-Sons,84,84,0
32,02,210201570,02170,Châtillon-sur-Oise,124,124,0
32,02,210201588,02171,Chaudardes,91,90,1
32,02,210201596,02172,Chaudun,259,251,8
32,02,210201604,02173,Chauny,11843,11438,405
32,02,210201612,02174,Chavignon,852,835,17
32,02,210201620,02175,Chavigny,168,164,4
32,02,210201638,02176,Chavonne,210,207,3
32,02,210201646,02177,Chérêt,142,141,1
32,02,210201653,02178,Chermizy-Ailles,112,110,2
32,02,210201661,02179,Chéry-Chartreuve,388,381,7
32,02,210201679,02180,Chéry-lès-Pouilly,740,726,14
32,02,210201687,02181,Chéry-lès-Rozoy,85,85,0
32,02,210201695,02182,Chevennes,116,113,3
32,02,210201703,02183,Chevregny,186,185,1
32,02,210201711,02184,Chevresis-Monceau,351,346,5
32,02,210201729,02185,Chézy-en-Orxois,400,385,15
32,02,210201737,02186,Chézy-sur-Marne,1366,1336,30
32,02,210201745,02187,Chierry,1166,1146,20
32,02,210201752,02188,Chigny,148,145,3
32,02,210201760,02189,Chivres-en-Laonnois,353,345,8
32,02,210201778,02190,Chivres-Val,530,523,7
32,02,210201786,02191,Chivy-lès-Étouvelles,518,511,7
32,02,210201794,02192,Chouy,377,370,7
32,02,210208260,02193,Cierges,66,65,1
32,02,210201810,02194,Cilly,187,179,8
32,02,210201828,02195,Ciry-Salsogne,928,900,28
32,02,210201836,02196,Clacy-et-Thierret,313,306,7
32,02,210201802,02197,Clairfontaine,631,530,101
32,02,210201844,02198,Clamecy,230,228,2
32,02,210201851,02199,Clastres,605,597,8
32,02,210201869,02200,Clermont-les-Fermes,105,104,1
32,02,210201877,02201,Coeuvres-et-Valsery,455,449,6
32,02,210201885,02203,Coincy,1287,1268,19
32,02,210201893,02204,Coingt,66,64,2
32,02,210201901,02205,Colligis-Crandelain,222,219,3
32,02,210201919,02206,Colonfay,78,75,3
32,02,210201927,02207,Commenchon,220,217,3
32,02,210201935,02208,Concevreux,268,262,6
32,02,210201943,02209,Condé-en-Brie,702,691,11
32,02,210201950,02210,Condé-sur-Aisne,367,361,6
32,02,210201968,02211,Condé-sur-Suippe,313,310,3
32,02,210201976,02212,Condren,710,702,8
32,02,210201984,02213,Connigis,344,342,2
32,02,210201992,02214,Contescourt,62,61,1
32,02,210202008,02215,Corbeny,848,842,6
32,02,210202016,02216,Corcy,294,290,4
32,02,210202024,02217,Coucy-le-Château-Auffrique,1002,992,10
32,02,210202032,02218,Coucy-lès-Eppes,639,627,12
32,02,210202040,02219,Coucy-la-Ville,260,196,64
32,02,210202057,02220,Coulonges-Cohan,457,442,15
32,02,210202065,02221,Coupru,158,154,4
32,02,210202073,02222,Courbes,34,34,0
32,02,210202081,02223,Courboin,318,304,14
32,02,210202099,02224,Courcelles-sur-Vesle,345,340,5
32,02,210202107,02225,Courchamps,84,83,1
32,02,210202115,02226,Courmelles,1905,1877,28
32,02,210202123,02227,Courmont,120,120,0
32,02,210202131,02228,Courtemont-Varennes,351,346,5
32,02,210202149,02229,Courtrizy-et-Fussigny,74,74,0
32,02,210202156,02230,Couvrelles,192,186,6
32,02,210202164,02231,Couvron-et-Aumencourt,958,949,9
32,02,210202172,02232,Coyolles,373,365,8
32,02,210202180,02233,Cramaille,153,145,8
32,02,210202198,02234,Craonne,86,84,2
32,02,210202206,02235,Craonnelle,117,114,3
32,02,210202214,02236,Crécy-au-Mont,332,329,3
32,02,210202222,02237,Crécy-sur-Serre,1516,1499,17
32,02,210202230,02238,Crépy,1829,1798,31
32,02,210202248,02239,Crézancy,1334,1250,84
32,02,210202255,02240,Croix-Fonsomme,201,198,3
32,02,210202263,02241,La Croix-sur-Ourcq,94,91,3
32,02,210202271,02242,Crouttes-sur-Marne,651,640,11
32,02,210202289,02243,Crouy,2995,2958,37
32,02,210202297,02244,Crupilly,66,63,3
32,02,210202305,02245,Cuffies,1831,1797,34
32,02,210202313,02246,Cugny,612,608,4
32,02,210202321,02248,Cuirieux,159,156,3
32,02,210202339,02249,Cuiry-Housse,101,101,0
32,02,210202347,02250,Cuiry-lès-Chaudardes,76,72,4
32,02,210202354,02251,Cuiry-lès-Iviers,28,27,1
32,02,210202362,02252,Cuissy-et-Geny,72,71,1
32,02,210202370,02253,Cuisy-en-Almont,360,357,3
32,02,210202388,02254,Cutry,133,128,5
32,02,210202396,02255,Cys-la-Commune,157,155,2
32,02,210202404,02256,Dagny-Lambercy,133,130,3
32,02,210202412,02257,Dallon,449,437,12
32,02,210202420,02258,Dammard,384,372,12
32,02,210202438,02259,Dampleux,405,390,15
32,02,210202446,02260,Danizy,665,654,11
32,02,210202453,02261,Dercy,399,389,10
32,02,210202461,02262,Deuillet,211,208,3
32,02,210202479,02263,Dhuizel,114,114,0
32,02,210202487,02264,Dizy-le-Gros,740,724,16
32,02,210202495,02265,Dohis,94,93,1
32,02,210202503,02266,Dolignon,46,44,2
32,02,210202511,02267,Dommiers,306,297,9
32,02,210202529,02268,Domptin,648,635,13
32,02,210202537,02269,Dorengt,160,154,6
32,02,210202545,02270,Douchy,167,164,3
32,02,210202552,02271,Dravegny,131,129,2
32,02,210202560,02272,Droizy,79,77,2
32,02,210202578,02273,Dury,199,199,0
32,02,210202586,02274,Ébouleau,198,192,6
32,02,210202594,02275,Effry,323,316,7
32,02,210202602,02276,Englancourt,120,115,5
32,02,210202610,02277,Épagny,350,343,7
32,02,210202628,02278,Éparcy,32,30,2
32,02,210202636,02279,Épaux-Bézu,576,552,24
32,02,210202644,02280,Épieds,420,408,12
32,02,210202651,02281,L'Épine-aux-Bois,263,252,11
32,02,210202669,02282,Eppes,440,432,8
32,02,210202677,02283,Erlon,292,285,7
32,02,210202685,02284,Erloy,104,104,0
32,02,210202693,02286,Esquéhéries,881,861,20
32,02,210202701,02287,Essigny-le-Grand,1072,1045,27
32,02,210202719,02288,Essigny-le-Petit,357,349,8
32,02,210202727,02289,Essises,424,413,11
32,02,210202735,02290,Essômes-sur-Marne,2797,2730,67
32,02,210202743,02291,Estrées,416,410,6
32,02,210202750,02292,Étampes-sur-Marne,1358,1331,27
32,02,210202768,02293,Étaves-et-Bocquiaux,561,551,10
32,02,210202776,02294,Étouvelles,214,206,8
32,02,210202784,02295,Étréaupont,860,850,10
32,02,210202792,02296,Étreillers,1208,1187,21
32,02,210202800,02297,Étrépilly,125,123,2
32,02,210202818,02298,Étreux,1467,1454,13
32,02,210202826,02299,Évergnicourt,540,534,6
32,02,210202842,02302,Faverolles,344,332,12
32,02,210202859,02303,Fayet,700,684,16
32,02,210202867,02304,La Fère,2981,2845,136
32,02,210202875,02305,Fère-en-Tardenois,3022,2970,52
32,02,210202883,02306,La Ferté-Chevresis,522,513,9
32,02,210202891,02307,La Ferté-Milon,2190,2055,135
32,02,210202909,02308,Fesmy-le-Sart,493,489,4
32,02,210202917,02309,Festieux,688,683,5
32,02,210202925,02310,Fieulaine,257,250,7
32,02,210202933,02311,Filain,120,118,2
32,02,210202941,02312,La Flamengrie,1098,1088,10
32,02,210202958,02313,Flavigny-le-Grand-et-Beaurain,449,444,5
32,02,210202966,02315,Flavy-le-Martel,1695,1660,35
32,02,210202974,02316,Fleury,129,124,5
32,02,210202982,02317,Fluquières,216,212,4
32,02,210202990,02318,Folembray,1395,1377,18
32,02,210203006,02319,Fonsomme,508,500,8
32,02,210203014,02320,Fontaine-lès-Clercs,237,233,4
32,02,210203022,02321,Fontaine-lès-Vervins,1081,892,189
32,02,210203030,02322,Fontaine-Notre-Dame,387,383,4
32,02,210203048,02323,Fontaine-Uterte,141,138,3
32,02,210203055,02324,Fontenelle,291,288,3
32,02,210203071,02326,Fontenoy,475,467,8
32,02,210203089,02327,Foreste,160,159,1
32,02,210203097,02328,Fossoy,519,512,7
32,02,210203105,02329,Fourdrain,443,434,9
32,02,210203113,02330,Francilly-Selency,554,546,8
32,02,210203121,02331,Franqueville,112,108,4
32,02,210203139,02332,Fresnes-en-Tardenois,275,271,4
32,02,210203147,02333,Fresnes-sous-Coucy,166,163,3
32,02,210203154,02334,Fresnoy-le-Grand,3015,2946,69
32,02,210203162,02335,Fressancourt,187,179,8
32,02,210203170,02336,Frières-Faillouël,997,981,16
32,02,210203188,02337,Froidestrées,182,177,5
32,02,210203196,02338,Froidmont-Cohartille,258,250,8
32,02,210203204,02339,Gandelu,704,695,9
32,02,210203212,02340,Gauchy,5283,5216,67
32,02,210203220,02341,Gercy,263,262,1
32,02,210203238,02342,Gergny,132,130,2
32,02,210203246,02343,Germaine,82,82,0
32,02,210203261,02345,Gibercourt,40,40,0
32,02,210203279,02346,Gizy,662,654,8
32,02,210203287,02347,Gland,444,438,6
32,02,210203303,02349,Goudelancourt-lès-Berrieux,56,56,0
32,02,210203311,02350,Goudelancourt-lès-Pierrepont,140,138,2
32,02,210203329,02351,Goussancourt,119,113,6
32,02,210203337,02352,Gouy,570,563,7
32,02,210203345,02353,Grandlup-et-Fay,291,281,10
32,02,210203352,02354,Grandrieux,81,79,2
32,02,210203360,02355,Gricourt,970,945,25
32,02,210203378,02356,Grisolles,236,234,2
32,02,210203386,02357,Gronard,72,70,2
32,02,210203394,02358,Grougis,324,321,3
32,02,210203402,02359,Grugies,1294,1274,20
32,02,200085280,02360,Villeneuve-sur-Aisne,2815,2780,35
32,02,210203428,02361,Guise,4628,4559,69
32,02,210203436,02362,Guivry,242,238,4
32,02,210203444,02363,Guny,377,374,3
32,02,210203451,02364,Guyencourt,258,254,4
32,02,210203469,02366,Hannapes,333,326,7
32,02,210203477,02367,Happencourt,146,146,0
32,02,210203485,02368,Haramont,577,568,9
32,02,210203493,02369,Harcigny,244,242,2
32,02,210203501,02370,Hargicourt,602,590,12
32,02,210203519,02371,Harly,1600,1567,33
32,02,210203527,02372,Hartennes-et-Taux,354,344,10
32,02,210203535,02373,Hary,198,193,5
32,02,210203543,02374,Lehaucourt,861,853,8
32,02,210203550,02375,Hautevesnes,163,160,3
32,02,210203568,02376,Hauteville,182,177,5
32,02,210203576,02377,Haution,141,133,8
32,02,210203584,02378,La Hérie,131,126,5
32,02,210203592,02379,Le Hérie-la-Viéville,324,198,126
32,02,210203600,02380,Hinacourt,26,26,0
32,02,210203618,02381,Hirson,8874,8685,189
32,02,210203626,02382,Holnon,1397,1360,37
32,02,210203634,02383,Homblières,1474,1441,33
32,02,210203642,02384,Houry,59,57,2
32,02,210203659,02385,Housset,169,165,4
32,02,210203667,02386,Iron,227,225,2
32,02,210203675,02387,Itancourt,1043,1007,36
32,02,210203683,02388,Iviers,226,221,5
32,02,210203691,02389,Jaulgonne,679,666,13
32,02,210203709,02390,Jeancourt,262,260,2
32,02,210203717,02391,Jeantes,217,212,5
32,02,210203725,02392,Joncourt,323,317,6
32,02,210203733,02393,Jouaignes,144,139,5
32,02,210203741,02395,Jumencourt,145,139,6
32,02,210203758,02396,Jumigny,65,63,2
32,02,210203766,02397,Jussy,1271,1252,19
32,02,210203774,02398,Juvigny,285,281,4
32,02,210203782,02399,Juvincourt-et-Damary,619,615,4
32,02,210203790,02400,Laffaux,156,152,4
32,02,210203808,02401,Laigny,193,191,2
32,02,210203816,02402,Lanchy,39,37,2
32,02,210203824,02403,Landifay-et-Bertaignemont,264,257,7
32,02,210203832,02404,Landouzy-la-Cour,187,183,4
32,02,210203840,02405,Landouzy-la-Ville,540,535,5
32,02,210203857,02406,Landricourt,131,131,0
32,02,210203865,02407,Laniscourt,217,208,9
32,02,210203873,02408,Laon,24738,24091,647
32,02,210203881,02409,Lappion,279,272,7
32,02,210203899,02410,Largny-sur-Automne,247,242,5
32,02,210203907,02411,Latilly,204,200,4
32,02,210203915,02412,Launoy,101,100,1
32,02,210203923,02413,Laval-en-Laonnois,245,241,4
32,02,210203931,02414,Lavaqueresse,206,201,5
32,02,210203949,02415,Laversine,164,159,5
32,02,210203956,02416,Lemé,421,417,4
32,02,210203964,02417,Lempire,120,120,0
32,02,210203972,02418,Lerzy,227,223,4
32,02,210203980,02419,Leschelle,278,268,10
32,02,210203998,02420,Lesdins,840,830,10
32,02,210204004,02421,Lesges,101,99,2
32,02,210204012,02422,Lesquielles-Saint-Germain,811,802,9
32,02,210204020,02423,Leuilly-sous-Coucy,434,426,8
32,02,210204038,02424,Leury,103,103,0
32,02,210204046,02425,Leuze,173,173,0
32,02,210204053,02426,Levergies,548,541,7
32,02,210204061,02427,Lhuys,141,140,1
32,02,210204079,02428,Licy-Clignon,76,74,2
32,02,210204087,02429,Lierval,124,123,1
32,02,210204095,02430,Liesse-Notre-Dame,1399,1270,129
32,02,210204103,02431,Liez,387,378,9
32,02,210204111,02432,Limé,195,190,5
32,02,210204129,02433,Lislet,226,219,7
32,02,210204145,02435,Logny-lès-Aubenton,82,82,0
32,02,210204152,02438,Longpont,253,244,9
32,02,200055606,02439,Les Septvallons,1209,1196,13
32,02,210204178,02440,Lor,138,138,0
32,02,210204186,02441,Louâtre,184,181,3
32,02,210204194,02442,Loupeigne,91,90,1
32,02,210204202,02443,Lucy-le-Bocage,212,206,6
32,02,210204210,02444,Lugny,125,125,0
32,02,210204228,02445,Luzoir,280,277,3
32,02,210204236,02446,Ly-Fontaine,119,118,1
32,02,210204244,02447,Maast-et-Violaine,153,148,5
32,02,210204251,02448,Mâchecourt,120,117,3
32,02,210204269,02449,Macogny,67,64,3
32,02,210204277,02450,Macquigny,365,361,4
32,02,210204293,02451,Magny-la-Fosse,122,122,0
32,02,210204285,02452,Maissemy,245,235,10
32,02,210204301,02453,Maizy,412,404,8
32,02,210204319,02454,La Malmaison,407,404,3
32,02,210204327,02455,Malzy,200,196,4
32,02,210204335,02456,Manicamp,299,295,4
32,02,210204343,02457,Marchais,399,389,10
32,02,200053411,02458,Dhuys et Morin-en-Brie,836,822,14
32,02,210204368,02459,Marcy,166,158,8
32,02,210204376,02460,Marcy-sous-Marle,207,206,1
32,02,210204384,02461,Marest-Dampcourt,377,369,8
32,02,210204392,02462,Mareuil-en-Dôle,231,229,2
32,02,210204400,02463,Marfontaine,87,87,0
32,02,210204418,02464,Margival,368,366,2
32,02,210204426,02465,Marigny-en-Orxois,534,527,7
32,02,210204434,02466,Marizy-Sainte-Geneviève,132,131,1
32,02,210204442,02467,Marizy-Saint-Mard,51,50,1
32,02,210204459,02468,Marle,2250,2219,31
32,02,210204467,02469,Marly-Gomont,500,487,13
32,02,210204475,02470,Martigny,445,433,12
32,02,210204483,02471,Martigny-Courpierre,138,136,2
32,02,210204491,02472,Mauregny-en-Haye,411,404,7
32,02,210204509,02473,Mayot,220,219,1
32,02,210204517,02474,Mennessis,398,394,4
32,02,210204533,02476,Mennevret,683,669,14
32,02,210204541,02477,Mercin-et-Vaux,986,964,22
32,02,210204558,02478,Merlieux-et-Fouquerolles,271,259,12
32,02,210204574,02480,Mesbrecourt-Richecourt,319,316,3
32,02,210204582,02481,Mesnil-Saint-Laurent,496,480,16
32,02,210204590,02482,Meurival,56,55,1
32,02,210204608,02483,Mézières-sur-Oise,522,511,11
32,02,210204616,02484,Mézy-Moulins,535,532,3
32,02,210204624,02485,Missy-aux-Bois,100,95,5
32,02,210204632,02486,Missy-lès-Pierrepont,107,106,1
32,02,210204640,02487,Missy-sur-Aisne,628,620,8
32,02,210204657,02488,Molain,160,158,2
32,02,210204665,02489,Molinchart,355,348,7
32,02,210204673,02490,Monampteuil,127,124,3
32,02,210204681,02491,Monceau-le-Neuf-et-Faucouzy,331,322,9
32,02,210204699,02492,Monceau-lès-Leups,453,445,8
32,02,210204707,02493,Monceau-le-Waast,229,223,6
32,02,210204715,02494,Monceau-sur-Oise,129,127,2
32,02,210204723,02495,Mondrepuis,1058,1043,15
32,02,210204731,02496,Monnes,99,98,1
32,02,210204749,02497,Mons-en-Laonnois,1181,1151,30
32,02,210204756,02498,Montaigu,779,762,17
32,02,210204764,02499,Montbavin,44,42,2
32,02,210204772,02500,Montbrehain,825,807,18
32,02,210204780,02501,Montchâlons,99,97,2
32,02,210204798,02502,Montcornet,1303,1291,12
32,02,210204806,02503,Mont-d'Origny,829,827,2
32,02,210204814,02504,Montescourt-Lizerolles,1635,1608,27
32,02,210204822,02505,Montfaucon,212,207,5
32,02,210204830,02506,Montgobert,201,197,4
32,02,210204848,02507,Montgru-Saint-Hilaire,31,31,0
32,02,210204855,02508,Monthenault,158,152,6
32,02,210204863,02509,Monthiers,153,153,0
32,02,210204871,02510,Monthurel,151,146,5
32,02,210204889,02511,Montigny-en-Arrouaise,308,302,6
32,02,210204897,02512,Montigny-l'Allier,274,269,5
32,02,210204905,02513,Montigny-le-Franc,138,136,2
32,02,210204913,02514,Montigny-Lengrain,717,702,15
32,02,210204921,02515,Montigny-lès-Condé,57,53,4
32,02,210204939,02516,Montigny-sous-Marle,70,69,1
32,02,210204947,02517,Montigny-sur-Crécy,300,295,5
32,02,210204954,02518,Montlevon,303,301,2
32,02,210204962,02519,Montloué,192,188,4
32,02,210204970,02520,Mont-Notre-Dame,742,737,5
32,02,210204988,02521,Montreuil-aux-Lions,1388,1374,14
32,02,210204996,02522,Mont-Saint-Jean,75,73,2
32,02,210205001,02523,Mont-Saint-Martin,72,71,1
32,02,210205019,02524,Mont-Saint-Père,710,692,18
32,02,210205027,02525,Morcourt,572,566,6
32,02,210205035,02526,Morgny-en-Thiérache,105,102,3
32,02,210205043,02527,Morsain,470,461,9
32,02,210205050,02528,Mortefontaine,229,223,6
32,02,210205068,02529,Mortiers,183,180,3
32,02,210205076,02530,Moulins,79,78,1
32,02,210205084,02531,Moussy-Verneuil,128,125,3
32,02,210205092,02532,Moÿ-de-l'Aisne,1001,983,18
32,02,210205100,02533,Muret-et-Crouttes,114,108,6
32,02,210205118,02534,Muscourt,48,47,1
32,02,210205126,02535,Nampcelles-la-Cour,118,113,5
32,02,210205134,02536,Nampteuil-sous-Muret,105,104,1
32,02,210205142,02537,Nanteuil-la-Fosse,204,203,1
32,02,210205159,02538,Nanteuil-Notre-Dame,74,74,0
32,02,210205167,02539,Nauroy,706,699,7
32,02,210205175,02540,Nesles-la-Montagne,1252,1216,36
32,02,210205183,02541,Neufchâtel-sur-Aisne,425,420,5
32,02,210205191,02542,Neuflieux,82,80,2
32,02,210205209,02543,Neuilly-Saint-Front,2089,2055,34
32,02,210205217,02544,Neuve-Maison,624,613,11
32,02,210205225,02545,La Neuville-Bosmont,189,187,2
32,02,210205233,02546,La Neuville-en-Beine,192,188,4
32,02,210205241,02547,La Neuville-Housset,67,66,1
32,02,210205258,02548,La Neuville-lès-Dorengt,388,382,6
32,02,210205266,02549,Neuville-Saint-Amand,871,849,22
32,02,210205274,02550,Neuville-sur-Ailette,123,120,3
32,02,210205282,02551,Neuville-sur-Margival,110,110,0
32,02,210205290,02552,Neuvillette,198,190,8
32,02,210205308,02553,Nizy-le-Comte,251,247,4
32,02,210205316,02554,Nogentel,1123,1100,23
32,02,210205324,02555,Nogent-l'Artaud,2140,2095,45
32,02,210205332,02556,Noircourt,79,77,2
32,02,210205340,02557,Noroy-sur-Ourcq,128,128,0
32,02,210205357,02558,Le Nouvion-en-Thiérache,2556,2531,25
32,02,210205365,02559,Nouvion-et-Catillon,489,483,6
32,02,210205373,02560,Nouvion-le-Comte,249,245,4
32,02,210205381,02561,Nouvion-le-Vineux,151,147,4
32,02,210205399,02562,Nouvron-Vingré,208,206,2
32,02,210205407,02563,Noyales,166,163,3
32,02,200098754,02564,Bernoy-le-Château,886,871,15
32,02,210205423,02565,oeuilly,296,293,3
32,02,210205431,02566,Ognes,1128,1106,22
32,02,210205449,02567,Ohis,283,275,8
32,02,210205456,02568,Oigny-en-Valois,169,165,4
32,02,210205464,02569,Oisy,479,476,3
32,02,210205472,02570,Ollezy,174,174,0
32,02,210205480,02571,Omissy,786,711,75
32,02,210205498,02572,Orainville,509,500,9
32,02,210205506,02573,Orgeval,58,57,1
32,02,210205514,02574,Origny-en-Thiérache,1430,1409,21
32,02,210205522,02575,Origny-Sainte-Benoite,1672,1660,12
32,02,210205530,02576,Osly-Courtil,336,328,8
32,02,210205548,02577,Ostel,92,91,1
32,02,210205555,02578,Oulches-la-Vallée-Foulon,87,86,1
32,02,210205563,02579,Oulchy-la-Ville,133,124,9
32,02,210205571,02580,Oulchy-le-Château,825,816,9
32,02,210205589,02581,Paars,321,320,1
32,02,210205597,02582,Paissy,79,77,2
32,02,210205605,02583,Pancy-Courtecon,55,53,2
32,02,210205613,02584,Papleux,124,117,7
32,02,210205621,02585,Parcy-et-Tigny,261,255,6
32,02,210205639,02586,Parfondeval,144,138,6
32,02,210205647,02587,Parfondru,364,353,11
32,02,210205654,02588,Pargnan,69,67,2
32,02,210205662,02589,Pargny-Filain,262,262,0
32,02,210205670,02590,Pargny-la-Dhuys,171,169,2
32,02,210205688,02591,Pargny-les-Bois,138,136,2
32,02,210205696,02592,Parpeville,198,193,5
32,02,210205704,02593,Pasly,1088,1067,21
32,02,210205712,02594,Passy-en-Valois,135,129,6
32,02,210205720,02595,Passy-sur-Marne,137,137,0
32,02,210205738,02596,Pavant,775,762,13
32,02,210205753,02598,Pernant,697,679,18
32,02,210205761,02599,Pierremande,256,253,3
32,02,210205779,02600,Pierrepont,345,340,5
32,02,210205787,02601,Pignicourt,194,190,4
32,02,210205795,02602,Pinon,1693,1668,25
32,02,210205803,02604,Pithon,82,82,0
32,02,210205811,02605,Pleine-Selve,197,192,5
32,02,210205829,02606,Le Plessier-Huleu,72,69,3
32,02,210205837,02607,Ploisy,85,84,1
32,02,210205845,02608,Plomion,470,468,2
32,02,210205852,02609,Ployart-et-Vaurseine,22,21,1
32,02,210205860,02610,Pommiers,752,741,11
32,02,210205878,02612,Pont-Arcy,126,124,2
32,02,210205886,02613,Pontavert,614,603,11
32,02,210205894,02614,Pontru,279,272,7
32,02,210205902,02615,Pontruet,370,357,13
32,02,210205910,02616,Pont-Saint-Mard,205,202,3
32,02,210205928,02617,Pouilly-sur-Serre,511,507,4
32,02,210205936,02618,Prémont,702,691,11
32,02,210205944,02619,Prémontré,643,637,6
32,02,210205951,02620,Presles-et-Boves,348,341,7
32,02,210205969,02621,Presles-et-Thierny,394,386,8
